inci_name,natural_origin_pct,is_eu_banned,is_eu_restricted,is_sin_list,sin_list_flags,is_nanomaterial,is_nanomaterial_whitelisted,restriction,data_source
68308-10-1,10,True,False,False,,False,False,,COSING Prohibited List
68308-11-2,10,True,False,False,,False,False,,COSING Prohibited List
68308-12-3,10,True,False,False,,False,False,,COSING Prohibited List
68409-99-4,10,True,False,False,,False,False,,COSING Prohibited List
68475-57-0,10,True,False,False,,False,False,,COSING Prohibited List
68475-58-1,10,True,False,False,,False,False,,COSING Prohibited List
68475-59-2,10,True,False,False,,False,False,,COSING Prohibited List
68475-60-5,10,True,False,False,,False,False,,COSING Prohibited List
68476-26-6,10,True,False,False,,False,False,,COSING Prohibited List
68476-29-9,10,True,False,False,,False,False,,COSING Prohibited List
68476-42-6,10,True,False,False,,False,False,,COSING Prohibited List
68476-49-3,10,True,False,False,,False,False,,COSING Prohibited List
68476-85-7,10,True,False,False,,False,False,,COSING Prohibited List
68476-86-8,10,True,False,False,,False,False,,COSING Prohibited List
68477-33-8,10,True,False,False,,False,False,,COSING Prohibited List
68477-35-0,10,True,False,False,,False,False,,COSING Prohibited List
68477-65-6,10,True,False,False,,False,False,,COSING Prohibited List
68477-66-7,10,True,False,False,,False,False,,COSING Prohibited List
68477-67-8,10,True,False,False,,False,False,,COSING Prohibited List
68477-68-9,10,True,False,False,,False,False,,COSING Prohibited List
68477-69-0,10,True,False,False,,False,False,,COSING Prohibited List
68477-70-3,10,True,False,False,,False,False,,COSING Prohibited List
68477-71-4,10,True,False,False,,False,False,,COSING Prohibited List
68477-72-5,10,True,False,False,,False,False,,COSING Prohibited List
68477-73-6,10,True,False,False,,False,False,,COSING Prohibited List
68477-74-7,10,True,False,False,,False,False,,COSING Prohibited List
68477-75-8,10,True,False,False,,False,False,,COSING Prohibited List
68477-76-9,10,True,False,False,,False,False,,COSING Prohibited List
68477-77-0,10,True,False,False,,False,False,,COSING Prohibited List
68477-79-2,10,True,False,False,,False,False,,COSING Prohibited List
68477-80-5,10,True,False,False,,False,False,,COSING Prohibited List
68477-81-6,10,True,False,False,,False,False,,COSING Prohibited List
68477-82-7,10,True,False,False,,False,False,,COSING Prohibited List
68477-83-8,10,True,False,False,,False,False,,COSING Prohibited List
68477-84-9,10,True,False,False,,False,False,,COSING Prohibited List
68477-85-0,10,True,False,False,,False,False,,COSING Prohibited List
68477-86-1,10,True,False,False,,False,False,,COSING Prohibited List
68477-90-7,10,True,False,False,,False,False,,COSING Prohibited List
68477-91-8,10,True,False,False,,False,False,,COSING Prohibited List
68477-92-9,10,True,False,False,,False,False,,COSING Prohibited List
68477-93-0,10,True,False,False,,False,False,,COSING Prohibited List
68477-94-1,10,True,False,False,,False,False,,COSING Prohibited List
68477-95-2,10,True,False,False,,False,False,,COSING Prohibited List
68477-96-3,10,True,False,False,,False,False,,COSING Prohibited List
68477-97-4,10,True,False,False,,False,False,,COSING Prohibited List
68477-98-5,10,True,False,False,,False,False,,COSING Prohibited List
68477-99-6,10,True,False,False,,False,False,,COSING Prohibited List
68478-00-2,10,True,False,False,,False,False,,COSING Prohibited List
68478-01-3,10,True,False,False,,False,False,,COSING Prohibited List
68478-02-4,10,True,False,False,,False,False,,COSING Prohibited List
68478-03-5,10,True,False,False,,False,False,,COSING Prohibited List
68478-04-6,10,True,False,False,,False,False,,COSING Prohibited List
68478-05-7,10,True,False,False,,False,False,,COSING Prohibited List
68478-21-7,10,True,False,False,,False,False,,COSING Prohibited List
68478-22-8,10,True,False,False,,False,False,,COSING Prohibited List
68478-24-0,10,True,False,False,,False,False,,COSING Prohibited List
68478-25-1,10,True,False,False,,False,False,,COSING Prohibited List
68478-26-2,10,True,False,False,,False,False,,COSING Prohibited List
68478-27-3,10,True,False,False,,False,False,,COSING Prohibited List
68478-28-4,10,True,False,False,,False,False,,COSING Prohibited List
68478-29-5,10,True,False,False,,False,False,,COSING Prohibited List
68478-30-8,10,True,False,False,,False,False,,COSING Prohibited List
68478-32-0,10,True,False,False,,False,False,,COSING Prohibited List
68478-34-2,10,True,False,False,,False,False,,COSING Prohibited List
68512-91-4,10,True,False,False,,False,False,,COSING Prohibited List
68513-14-4,10,True,False,False,,False,False,,COSING Prohibited List
68513-15-5,10,True,False,False,,False,False,,COSING Prohibited List
68513-16-6,10,True,False,False,,False,False,,COSING Prohibited List
68513-17-7,10,True,False,False,,False,False,,COSING Prohibited List
68513-18-8,10,True,False,False,,False,False,,COSING Prohibited List
68513-19-9,10,True,False,False,,False,False,,COSING Prohibited List
68513-66-6,10,True,False,False,,False,False,,COSING Prohibited List
68514-31-8,10,True,False,False,,False,False,,COSING Prohibited List
68514-36-3,10,True,False,False,,False,False,,COSING Prohibited List
68527-15-1,10,True,False,False,,False,False,,COSING Prohibited List
68527-16-2,10,True,False,False,,False,False,,COSING Prohibited List
68527-19-5,10,True,False,False,,False,False,,COSING Prohibited List
68602-82-4,10,True,False,False,,False,False,,COSING Prohibited List
68602-83-5,10,True,False,False,,False,False,,COSING Prohibited List
68602-84-6,10,True,False,False,,False,False,,COSING Prohibited List
68606-25-7,10,True,False,False,,False,False,,COSING Prohibited List
68606-26-8,10,True,False,False,,False,False,,COSING Prohibited List
68606-27-9,10,True,False,False,,False,False,,COSING Prohibited List
68606-34-8,10,True,False,False,,False,False,,COSING Prohibited List
68607-11-4,10,True,False,False,,False,False,,COSING Prohibited List
68783-06-2,10,True,False,False,,False,False,,COSING Prohibited List
68783-07-3,10,True,False,False,,False,False,,COSING Prohibited List
68783-64-2,10,True,False,False,,False,False,,COSING Prohibited List
68783-65-3,10,True,False,False,,False,False,,COSING Prohibited List
68814-67-5,10,True,False,False,,False,False,,COSING Prohibited List
68911-58-0,10,True,False,False,,False,False,,COSING Prohibited List
68911-59-1,10,True,False,False,,False,False,,COSING Prohibited List
68918-99-0,10,True,False,False,,False,False,,COSING Prohibited List
68919-00-6,10,True,False,False,,False,False,,COSING Prohibited List
68919-01-7,10,True,False,False,,False,False,,COSING Prohibited List
68919-02-8,10,True,False,False,,False,False,,COSING Prohibited List
68919-03-9,10,True,False,False,,False,False,,COSING Prohibited List
68919-04-0,10,True,False,False,,False,False,,COSING Prohibited List
68919-05-1,10,True,False,False,,False,False,,COSING Prohibited List
68919-06-2,10,True,False,False,,False,False,,COSING Prohibited List
68919-07-3,10,True,False,False,,False,False,,COSING Prohibited List
68919-08-4,10,True,False,False,,False,False,,COSING Prohibited List
68919-09-5,10,True,False,False,,False,False,,COSING Prohibited List
68919-10-8,10,True,False,False,,False,False,,COSING Prohibited List
68919-11-9,10,True,False,False,,False,False,,COSING Prohibited List
68919-12-0,10,True,False,False,,False,False,,COSING Prohibited List
68919-20-0,10,True,False,False,,False,False,,COSING Prohibited List
68952-76-1,10,True,False,False,,False,False,,COSING Prohibited List
68952-77-2,10,True,False,False,,False,False,,COSING Prohibited List
68952-79-4,10,True,False,False,,False,False,,COSING Prohibited List
68952-80-7,10,True,False,False,,False,False,,COSING Prohibited List
68952-81-8,10,True,False,False,,False,False,,COSING Prohibited List
68952-82-9,10,True,False,False,,False,False,,COSING Prohibited List
68955-28-2,10,True,False,False,,False,False,,COSING Prohibited List
68955-33-9,10,True,False,False,,False,False,,COSING Prohibited List
68989-88-8,10,True,False,False,,False,False,,COSING Prohibited List
87741-01-3,10,True,False,False,,False,False,,COSING Prohibited List
90622-55-2,10,True,False,False,,False,False,,COSING Prohibited List
92045-15-3,10,True,False,False,,False,False,,COSING Prohibited List
92045-16-4,10,True,False,False,,False,False,,COSING Prohibited List
92045-17-5,10,True,False,False,,False,False,,COSING Prohibited List
92045-18-6,10,True,False,False,,False,False,,COSING Prohibited List
92045-19-7,10,True,False,False,,False,False,,COSING Prohibited List
92045-20-0,10,True,False,False,,False,False,,COSING Prohibited List
92045-22-2,10,True,False,False,,False,False,,COSING Prohibited List
92045-23-3,10,True,False,False,,False,False,,COSING Prohibited List
92045-80-2,10,True,False,False,,False,False,,COSING Prohibited List
95465-89-7,10,True,False,False,,False,False,,COSING Prohibited List
97722-19-5,10,True,False,False,,False,False,,COSING Prohibited List
50-32-8,10,True,False,False,,False,False,,COSING Prohibited List
68187-57-5,10,True,False,False,,False,False,,COSING Prohibited List
68188-48-7,10,True,False,False,,False,False,,COSING Prohibited List
90640-85-0,10,True,False,False,,False,False,,COSING Prohibited List
90669-57-1,10,True,False,False,,False,False,,COSING Prohibited List
90669-58-2,10,True,False,False,,False,False,,COSING Prohibited List
90669-59-3,10,True,False,False,,False,False,,COSING Prohibited List
91697-23-3,10,True,False,False,,False,False,,COSING Prohibited List
92045-71-1,10,True,False,False,,False,False,,COSING Prohibited List
92045-72-2,10,True,False,False,,False,False,,COSING Prohibited List
92062-34-5,10,True,False,False,,False,False,,COSING Prohibited List
94114-13-3,10,True,False,False,,False,False,,COSING Prohibited List
94114-47-3,10,True,False,False,,False,False,,COSING Prohibited List
94114-48-4,10,True,False,False,,False,False,,COSING Prohibited List
97926-76-6,10,True,False,False,,False,False,,COSING Prohibited List
97926-77-7,10,True,False,False,,False,False,,COSING Prohibited List
97926-78-8,10,True,False,False,,False,False,,COSING Prohibited List
101316-45-4,10,True,False,False,,False,False,,COSING Prohibited List
101794-74-5,10,True,False,False,,False,False,,COSING Prohibited List
101794-75-6,10,True,False,False,,False,False,,COSING Prohibited List
101794-76-7,10,True,False,False,,False,False,,COSING Prohibited List
121575-60-8,10,True,False,False,,False,False,,COSING Prohibited List
53-70-3,10,True,False,False,,False,False,,COSING Prohibited List
56-55-3,10,True,False,False,,False,False,,COSING Prohibited List
192-97-2,10,True,False,False,,False,False,,COSING Prohibited List
205-82-3,10,True,False,False,,False,False,,COSING Prohibited List
205-99-2,10,True,False,False,,False,False,,COSING Prohibited List
207-08-9,10,True,False,False,,False,False,,COSING Prohibited List
218-01-9,10,True,False,False,,False,False,,COSING Prohibited List
75-26-3,10,True,False,False,,False,False,,COSING Prohibited List
79-01-6,10,True,False,False,,False,False,,COSING Prohibited List
96-12-8,10,True,False,False,,False,False,,COSING Prohibited List
96-13-9,10,True,False,False,,False,False,,COSING Prohibited List
96-23-1,10,True,False,False,,False,False,,COSING Prohibited List
98-07-7,10,True,False,False,,False,False,,COSING Prohibited List
100-44-7,10,True,False,False,,False,False,,COSING Prohibited List
106-93-4,10,True,False,False,,False,False,,COSING Prohibited List
118-74-1,10,True,False,False,,False,False,,COSING Prohibited List
593-60-2,10,True,False,False,,False,False,,COSING Prohibited List
75-56-9,10,True,False,False,,False,False,,COSING Prohibited List
96-09-3,10,True,False,False,,False,False,,COSING Prohibited List
106-89-8,10,True,False,False,,False,False,,COSING Prohibited List
51594-55-9,10,True,False,False,,False,False,,COSING Prohibited List
122-60-1,10,True,False,False,,False,False,,COSING Prohibited List
556-52-5,10,True,False,False,,False,False,,COSING Prohibited List
57044-25-4,10,True,False,False,,False,False,,COSING Prohibited List
1464-53-5,10,True,False,False,,False,False,,COSING Prohibited List
133855-98-8,10,True,False,False,,False,False,,COSING Prohibited List
107-30-2,10,True,False,False,,False,False,,COSING Prohibited List
109-86-4,10,True,False,False,,False,False,,COSING Prohibited List
110-80-5,10,True,False,False,,False,False,,COSING Prohibited List
111-15-9,10,True,False,False,,False,False,,COSING Prohibited List
542-88-1,10,True,False,False,,False,False,,COSING Prohibited List
1589-47-5,10,True,False,False,,False,False,,COSING Prohibited List
57-57-8,10,True,False,False,,False,False,,COSING Prohibited List
79-44-7,10,True,False,False,,False,False,,COSING Prohibited List
51-79-6,10,True,False,False,,False,False,,COSING Prohibited List
110-49-6,10,True,False,False,,False,False,,COSING Prohibited List
625-45-6,10,True,False,False,,False,False,,COSING Prohibited List
84-74-2,10,True,False,False,,False,False,,COSING Prohibited List
111-96-6,10,True,False,False,,False,False,,COSING Prohibited List
117-81-7,10,True,False,False,,False,False,,COSING Prohibited List
117-82-8,10,True,False,False,,False,False,,COSING Prohibited List
70657-70-4,10,True,False,False,,False,False,,COSING Prohibited List
80387-97-9,10,True,False,False,,False,False,,COSING Prohibited List
79-06-1,10,True,False,False,,False,False,,COSING Prohibited List
107-13-1,10,True,False,False,,False,False,,COSING Prohibited List
79-46-9,10,True,False,False,,False,False,,COSING Prohibited List
88-85-7,10,True,False,False,,False,False,,COSING Prohibited List
92-93-3,10,True,False,False,,False,False,,COSING Prohibited List
121-14-2,10,True,False,False,,False,False,,COSING Prohibited List
485-31-4,10,True,False,False,,False,False,,COSING Prohibited List
581-89-5,10,True,False,False,,False,False,,COSING Prohibited List
602-01-7,10,True,False,False,,False,False,,COSING Prohibited List
602-87-9,10,True,False,False,,False,False,,COSING Prohibited List
606-20-2,10,True,False,False,,False,False,,COSING Prohibited List
610-39-9,10,True,False,False,,False,False,,COSING Prohibited List
618-85-9,10,True,False,False,,False,False,,COSING Prohibited List
619-15-8,10,True,False,False,,False,False,,COSING Prohibited List
1420-07-1,10,True,False,False,,False,False,,COSING Prohibited List
1836-75-5,10,True,False,False,,False,False,,COSING Prohibited List
334-88-3,10,True,False,False,,False,False,,COSING Prohibited List
2475-45-8,10,True,False,False,,False,False,,COSING Prohibited List
70-25-7,10,True,False,False,,False,False,,COSING Prohibited List
101-77-9,10,True,False,False,,False,False,,COSING Prohibited List
569-61-9,10,True,False,False,,False,False,,COSING Prohibited List
838-88-0,10,True,False,False,,False,False,,COSING Prohibited List
90-04-0,10,True,False,False,,False,False,,COSING Prohibited List
119-90-4,10,True,False,False,,False,False,,COSING Prohibited List
91-94-1,10,True,False,False,,False,False,,COSING Prohibited List
531-85-1,10,True,False,False,,False,False,,COSING Prohibited List
531-86-2,10,True,False,False,,False,False,,COSING Prohibited List
612-83-9,10,True,False,False,,False,False,,COSING Prohibited List
21136-70-9,10,True,False,False,,False,False,,COSING Prohibited List
36341-27-2,10,True,False,False,,False,False,,COSING Prohibited List
64969-34-2,10,True,False,False,,False,False,,COSING Prohibited List
119-93-7,10,True,False,False,,False,False,,COSING Prohibited List
612-82-8,10,True,False,False,,False,False,,COSING Prohibited List
64969-36-4,10,True,False,False,,False,False,,COSING Prohibited List
74753-18-7,10,True,False,False,,False,False,,COSING Prohibited List
92-67-1,10,True,False,False,,False,False,,COSING Prohibited List
103-33-3,10,True,False,False,,False,False,,COSING Prohibited List
592-62-1,10,True,False,False,,False,False,,COSING Prohibited List
66-81-9,10,True,False,False,,False,False,,COSING Prohibited List
75-55-8,10,True,False,False,,False,False,,COSING Prohibited List
96-45-7,10,True,False,False,,False,False,,COSING Prohibited List
110-00-9,10,True,False,False,,False,False,,COSING Prohibited List
151-56-4,10,True,False,False,,False,False,,COSING Prohibited List
2425-06-1,10,True,False,False,,False,False,,COSING Prohibited List
6804-07-5,10,True,False,False,,False,False,,COSING Prohibited List
103361-09-7,10,True,False,False,,False,False,,COSING Prohibited List
24602-86-6,10,True,False,False,,False,False,,COSING Prohibited List
50471-44-8,10,True,False,False,,False,False,,COSING Prohibited List
69806-50-4,10,True,False,False,,False,False,,COSING Prohibited List
85509-19-9,10,True,False,False,,False,False,,COSING Prohibited List
2451-62-9,10,True,False,False,,False,False,,COSING Prohibited List
62-55-5,10,True,False,False,,False,False,,COSING Prohibited List
75-12-7,10,True,False,False,,False,False,,COSING Prohibited List
79-16-3,10,True,False,False,,False,False,,COSING Prohibited List
123-39-7,10,True,False,False,,False,False,,COSING Prohibited List
127-19-5,10,True,False,False,,False,False,,COSING Prohibited List
680-31-9,10,True,False,False,,False,False,,COSING Prohibited List
64-67-5,10,True,False,False,,False,False,,COSING Prohibited List
77-78-1,10,True,False,False,,False,False,,COSING Prohibited List
13360-57-1,10,True,False,False,,False,False,,COSING Prohibited List
95-06-7,10,True,False,False,,False,False,,COSING Prohibited List
119738-06-6,10,True,False,False,,False,False,,COSING Prohibited List
85136-74-9,10,True,False,False,,False,False,,COSING Prohibited List
108225-03-2,10,True,False,False,,False,False,,COSING Prohibited List
59653-74-6,10,True,False,False,,False,False,,COSING Prohibited List
12510-42-8,10,True,False,False,,False,False,,COSING Prohibited List
12001-28-4,10,True,False,False,,False,False,,COSING Prohibited List
8002-05-9,10,True,False,False,,False,False,,COSING Prohibited List
64741-76-0,10,True,False,False,,False,False,,COSING Prohibited List
64741-88-4,10,True,False,False,,False,False,,COSING Prohibited List
64741-89-5,10,True,False,False,,False,False,,COSING Prohibited List
64741-95-3,10,True,False,False,,False,False,,COSING Prohibited List
64741-96-4,10,True,False,False,,False,False,,COSING Prohibited List
64741-97-5,10,True,False,False,,False,False,,COSING Prohibited List
64742-01-4,10,True,False,False,,False,False,,COSING Prohibited List
64742-36-5,10,True,False,False,,False,False,,COSING Prohibited List
64742-37-6,10,True,False,False,,False,False,,COSING Prohibited List
64742-41-2,10,True,False,False,,False,False,,COSING Prohibited List
64742-45-6,10,True,False,False,,False,False,,COSING Prohibited List
64742-52-5,10,True,False,False,,False,False,,COSING Prohibited List
64742-53-6,10,True,False,False,,False,False,,COSING Prohibited List
64742-54-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-55-8,10,True,False,False,,False,False,,COSING Prohibited List
64742-56-9,10,True,False,False,,False,False,,COSING Prohibited List
64742-57-0,10,True,False,False,,False,False,,COSING Prohibited List
64742-62-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-63-8,10,True,False,False,,False,False,,COSING Prohibited List
64742-64-9,10,True,False,False,,False,False,,COSING Prohibited List
64742-65-0,10,True,False,False,,False,False,,COSING Prohibited List
64742-67-2,10,True,False,False,,False,False,,COSING Prohibited List
64742-68-3,10,True,False,False,,False,False,,COSING Prohibited List
64742-69-4,10,True,False,False,,False,False,,COSING Prohibited List
64742-70-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-71-8,10,True,False,False,,False,False,,COSING Prohibited List
64742-75-2,10,True,False,False,,False,False,,COSING Prohibited List
64742-76-3,10,True,False,False,,False,False,,COSING Prohibited List
68783-00-6,10,True,False,False,,False,False,,COSING Prohibited List
68783-04-0,10,True,False,False,,False,False,,COSING Prohibited List
68814-89-1,10,True,False,False,,False,False,,COSING Prohibited List
72623-85-9,10,True,False,False,,False,False,,COSING Prohibited List
72623-86-0,10,True,False,False,,False,False,,COSING Prohibited List
72623-87-1,10,True,False,False,,False,False,,COSING Prohibited List
74869-22-0,10,True,False,False,,False,False,,COSING Prohibited List
90640-91-8,10,True,False,False,,False,False,,COSING Prohibited List
90640-94-1,10,True,False,False,,False,False,,COSING Prohibited List
90640-95-2,10,True,False,False,,False,False,,COSING Prohibited List
90640-96-3,10,True,False,False,,False,False,,COSING Prohibited List
90640-97-4,10,True,False,False,,False,False,,COSING Prohibited List
90641-07-9,10,True,False,False,,False,False,,COSING Prohibited List
90641-08-0,10,True,False,False,,False,False,,COSING Prohibited List
90641-09-1,10,True,False,False,,False,False,,COSING Prohibited List
90669-74-2,10,True,False,False,,False,False,,COSING Prohibited List
91770-57-9,10,True,False,False,,False,False,,COSING Prohibited List
91995-39-0,10,True,False,False,,False,False,,COSING Prohibited List
91995-40-3,10,True,False,False,,False,False,,COSING Prohibited List
91995-45-8,10,True,False,False,,False,False,,COSING Prohibited List
91995-54-9,10,True,False,False,,False,False,,COSING Prohibited List
91995-73-2,10,True,False,False,,False,False,,COSING Prohibited List
91995-75-4,10,True,False,False,,False,False,,COSING Prohibited List
91995-76-5,10,True,False,False,,False,False,,COSING Prohibited List
91995-77-6,10,True,False,False,,False,False,,COSING Prohibited List
91995-79-8,10,True,False,False,,False,False,,COSING Prohibited List
92045-12-0,10,True,False,False,,False,False,,COSING Prohibited List
92045-42-6,10,True,False,False,,False,False,,COSING Prohibited List
92045-43-7,10,True,False,False,,False,False,,COSING Prohibited List
92061-86-4,10,True,False,False,,False,False,,COSING Prohibited List
92129-09-4,10,True,False,False,,False,False,,COSING Prohibited List
93572-43-1,10,True,False,False,,False,False,,COSING Prohibited List
93763-10-1,10,True,False,False,,False,False,,COSING Prohibited List
93763-11-2,10,True,False,False,,False,False,,COSING Prohibited List
93763-38-3,10,True,False,False,,False,False,,COSING Prohibited List
93924-31-3,10,True,False,False,,False,False,,COSING Prohibited List
93924-32-4,10,True,False,False,,False,False,,COSING Prohibited List
93924-61-9,10,True,False,False,,False,False,,COSING Prohibited List
94733-08-1,10,True,False,False,,False,False,,COSING Prohibited List
94733-09-2,10,True,False,False,,False,False,,COSING Prohibited List
94733-15-0,10,True,False,False,,False,False,,COSING Prohibited List
94733-16-1,10,True,False,False,,False,False,,COSING Prohibited List
95371-04-3,10,True,False,False,,False,False,,COSING Prohibited List
95371-05-4,10,True,False,False,,False,False,,COSING Prohibited List
95371-07-6,10,True,False,False,,False,False,,COSING Prohibited List
95371-08-7,10,True,False,False,,False,False,,COSING Prohibited List
97488-73-8,10,True,False,False,,False,False,,COSING Prohibited List
97488-74-9,10,True,False,False,,False,False,,COSING Prohibited List
97488-95-4,10,True,False,False,,False,False,,COSING Prohibited List
97675-87-1,10,True,False,False,,False,False,,COSING Prohibited List
97722-06-0,10,True,False,False,,False,False,,COSING Prohibited List
97722-09-3,10,True,False,False,,False,False,,COSING Prohibited List
97722-10-6,10,True,False,False,,False,False,,COSING Prohibited List
97862-76-5,10,True,False,False,,False,False,,COSING Prohibited List
97862-81-2,10,True,False,False,,False,False,,COSING Prohibited List
97862-82-3,10,True,False,False,,False,False,,COSING Prohibited List
97862-83-4,10,True,False,False,,False,False,,COSING Prohibited List
97926-68-6,10,True,False,False,,False,False,,COSING Prohibited List
97926-70-0,10,True,False,False,,False,False,,COSING Prohibited List
97926-71-1,10,True,False,False,,False,False,,COSING Prohibited List
100684-02-4,10,True,False,False,,False,False,,COSING Prohibited List
100684-03-5,10,True,False,False,,False,False,,COSING Prohibited List
100684-04-6,10,True,False,False,,False,False,,COSING Prohibited List
100684-05-7,10,True,False,False,,False,False,,COSING Prohibited List
100684-37-5,10,True,False,False,,False,False,,COSING Prohibited List
100684-38-6,10,True,False,False,,False,False,,COSING Prohibited List
101316-69-2,10,True,False,False,,False,False,,COSING Prohibited List
101316-70-5,10,True,False,False,,False,False,,COSING Prohibited List
101316-71-6,10,True,False,False,,False,False,,COSING Prohibited List
101316-72-7,10,True,False,False,,False,False,,COSING Prohibited List
64741-86-2,10,True,False,False,,False,False,,COSING Prohibited List
64741-90-8,10,True,False,False,,False,False,,COSING Prohibited List
64741-91-9,10,True,False,False,,False,False,,COSING Prohibited List
64742-12-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-13-8,10,True,False,False,,False,False,,COSING Prohibited List
64742-29-6,10,True,False,False,,False,False,,COSING Prohibited List
64742-30-9,10,True,False,False,,False,False,,COSING Prohibited List
64742-38-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-46-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-79-6,10,True,False,False,,False,False,,COSING Prohibited List
64742-80-9,10,True,False,False,,False,False,,COSING Prohibited List
68477-29-2,10,True,False,False,,False,False,,COSING Prohibited List
68477-30-5,10,True,False,False,,False,False,,COSING Prohibited List
68477-31-6,10,True,False,False,,False,False,,COSING Prohibited List
90622-53-0,10,True,False,False,,False,False,,COSING Prohibited List
90640-93-0,10,True,False,False,,False,False,,COSING Prohibited List
91995-34-5,10,True,False,False,,False,False,,COSING Prohibited List
93924-33-5,10,True,False,False,,False,False,,COSING Prohibited List
97488-96-5,10,True,False,False,,False,False,,COSING Prohibited List
97675-86-0,10,True,False,False,,False,False,,COSING Prohibited List
97722-08-2,10,True,False,False,,False,False,,COSING Prohibited List
97862-78-7,10,True,False,False,,False,False,,COSING Prohibited List
100683-97-4,10,True,False,False,,False,False,,COSING Prohibited List
100683-98-5,10,True,False,False,,False,False,,COSING Prohibited List
100683-99-6,10,True,False,False,,False,False,,COSING Prohibited List
74869-21-9,10,True,False,False,,False,False,,COSING Prohibited List
64742-61-6,10,True,False,False,,False,False,,COSING Prohibited List
90669-77-5,10,True,False,False,,False,False,,COSING Prohibited List
90669-78-6,10,True,False,False,,False,False,,COSING Prohibited List
92062-09-4,10,True,False,False,,False,False,,COSING Prohibited List
92062-10-7,10,True,False,False,,False,False,,COSING Prohibited List
92062-11-8,10,True,False,False,,False,False,,COSING Prohibited List
97863-04-2,10,True,False,False,,False,False,,COSING Prohibited List
97863-06-4,10,True,False,False,,False,False,,COSING Prohibited List
100684-49-9,10,True,False,False,,False,False,,COSING Prohibited List
8009-03-8,10,True,False,False,,False,False,,COSING Prohibited List
64743-01-7,10,True,False,False,,False,False,,COSING Prohibited List
85029-74-9,10,True,False,False,,False,False,,COSING Prohibited List
92045-77-7,10,True,False,False,,False,False,,COSING Prohibited List
97862-97-0,10,True,False,False,,False,False,,COSING Prohibited List
97862-98-1,10,True,False,False,,False,False,,COSING Prohibited List
100684-33-1,10,True,False,False,,False,False,,COSING Prohibited List
64741-59-9,10,True,False,False,,False,False,,COSING Prohibited List
64741-60-2,10,True,False,False,,False,False,,COSING Prohibited List
64741-82-8,10,True,False,False,,False,False,,COSING Prohibited List
68333-25-5,10,True,False,False,,False,False,,COSING Prohibited List
68475-80-9,10,True,False,False,,False,False,,COSING Prohibited List
68477-38-3,10,True,False,False,,False,False,,COSING Prohibited List
68527-18-4,10,True,False,False,,False,False,,COSING Prohibited List
85116-53-6,10,True,False,False,,False,False,,COSING Prohibited List
92045-29-9,10,True,False,False,,False,False,,COSING Prohibited List
92062-00-5,10,True,False,False,,False,False,,COSING Prohibited List
92062-04-9,10,True,False,False,,False,False,,COSING Prohibited List
92201-60-0,10,True,False,False,,False,False,,COSING Prohibited List
97926-59-5,10,True,False,False,,False,False,,COSING Prohibited List
101316-59-0,10,True,False,False,,False,False,,COSING Prohibited List
101631-14-5,10,True,False,False,,False,False,,COSING Prohibited List
64741-45-3,10,True,False,False,,False,False,,COSING Prohibited List
64741-57-7,10,True,False,False,,False,False,,COSING Prohibited List
64741-61-3,10,True,False,False,,False,False,,COSING Prohibited List
64741-62-4,10,True,False,False,,False,False,,COSING Prohibited List
64741-67-9,10,True,False,False,,False,False,,COSING Prohibited List
64741-75-9,10,True,False,False,,False,False,,COSING Prohibited List
64741-80-6,10,True,False,False,,False,False,,COSING Prohibited List
64741-81-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-59-2,10,True,False,False,,False,False,,COSING Prohibited List
64742-78-5,10,True,False,False,,False,False,,COSING Prohibited List
64742-86-5,10,True,False,False,,False,False,,COSING Prohibited List
64742-90-1,10,True,False,False,,False,False,,COSING Prohibited List
68333-22-2,10,True,False,False,,False,False,,COSING Prohibited List
68333-26-6,10,True,False,False,,False,False,,COSING Prohibited List
68333-27-7,10,True,False,False,,False,False,,COSING Prohibited List
68333-28-8,10,True,False,False,,False,False,,COSING Prohibited List
68476-32-4,10,True,False,False,,False,False,,COSING Prohibited List
68476-33-5,10,True,False,False,,False,False,,COSING Prohibited List
68478-13-7,10,True,False,False,,False,False,,COSING Prohibited List
68478-17-1,10,True,False,False,,False,False,,COSING Prohibited List
68512-61-8,10,True,False,False,,False,False,,COSING Prohibited List
68512-62-9,10,True,False,False,,False,False,,COSING Prohibited List
68513-69-9,10,True,False,False,,False,False,,COSING Prohibited List
68553-00-4,10,True,False,False,,False,False,,COSING Prohibited List
68607-30-7,10,True,False,False,,False,False,,COSING Prohibited List
68783-08-4,10,True,False,False,,False,False,,COSING Prohibited List
68783-13-1,10,True,False,False,,False,False,,COSING Prohibited List
68955-36-2,10,True,False,False,,False,False,,COSING Prohibited List
70592-76-6,10,True,False,False,,False,False,,COSING Prohibited List
70592-77-7,10,True,False,False,,False,False,,COSING Prohibited List
70592-78-8,10,True,False,False,,False,False,,COSING Prohibited List
85117-03-9,10,True,False,False,,False,False,,COSING Prohibited List
90669-75-3,10,True,False,False,,False,False,,COSING Prohibited List
90669-76-4,10,True,False,False,,False,False,,COSING Prohibited List
